,index,part,Annotations,Percent
4396,795,"Stayed in the Drury Inn and Suite for 2 nights over memorial day weekend and it was the best hotel i've stayed in for a long time. Our suite was huge with a large lounge, bathroom and huge floor to ceiling arced window which over looked the pool.The reception staff were always friendly and ready to help with suggestions of places to eat and really added a little extra to the stay. We were also allowed to check in at 11am without any additional cost which was really appreciated.The happy hour had a huge range and gave us the energy we needed after a day of walking NOLA's famous streets before heading out for dinner. Breakfast was also very good, with lots on offer and staff were always available to top up anything running empty.The location is great - with a street car stop right outside, altho we walked to and from the hotel to the french quartered repeatedly as it was a nice walk and only a few blocks.The rooftop pool a",1,0.7996575342465754
4397,649,"We stayed in this hotel for a week. The staff was great, room had lots of great amenities, walking distance to Capitol Hill, pikes market, the space needle, and a shopping malls. Also, great views of the city. I will definitely stay here again on my next Seattle visit. Thank you for the amazing review! We love that our central downtown location allows our guests to easily shop and explore all the great spots that Seattle has to offer. We pride ourselves on providing the best customer service and we are pleased to hear that you encountered this during your stay! We look forward to having you back with us on your next visit to Seattle.Brenna N.Guest Relations Manager",1,1.0
4398,8173,"Was impressed by their friendly, attentive service as a Hilton Honors Diamond member. Room was very clean and cozy. King size bed was super comfortable. Spacious bathroom with nice amenities. Fantastic high speed WIFI. Loved the quick proximity to MARTA and the Margaret Mitchell House. Lots of great restaurants close by too. If outside noises bother you, bring some ear plugs or a noise machine. You are right o",1,0.3994197292069632
4399,5705,"Hotel was clean and hotel staff very helpful. The room was huge and bed was so comfortable. Great shower. Bartender terrible. We were there with a football group and the bar was full of men, and the bartender had both TV's in the bar on Access Hollywood and some other entertainment gossip show. I don't think one person stayed for more than one drink, we couldn't wait to get away from the TV programming. As we approached and sat at bar, she (bartender) was standing under one of the TV's watching intently. She glanced over her shoulder and slowly tore herself aw",1,0.39943542695836276
4400,7647,The overall hotel was clean. The staff was friendly. The breakfast was good. About a 7 minute drive to the Dal,1,0.19855595667870035
4401,25,"Our room was beautiful, the location was wonderful just a couple of blocks from shopping, Bourbon Street and an easy walk to Jackson Square. There are great restaurants in walking distance as well as the restaurant in the hotel. Dinner in the vault was fabulous.The service was outstanding.Even one of the maintenance men held doors for me and gave great advice on where to eat. Loved it and can't wait to go back. Thanks especially to Jason who really took great care of us.We appreciate your recent visit to the Whitney Hotel and are so happy to hear you enjoy your stay! We'll pass along your kind comments to the staff and",1,0.7994891443167306
4402,4612,"Fantastic! We had a large 2 bed suite, nice bathroom. A laundry room was a necessity because we were traveling from North Carolina to",1,0.39820359281437123
4403,7192,"I cannot say enough great things about this hotel. All of the staff is amazingly friendly, the rooms are clean, the location is amazing right on Duval Street where all of the action is, but on the q",1,0.7983870967741935
4404,4876,We had an excellent experience at the Hilton Garden Inn by the Orlando Airport. Everyone was very friendly and helpful and the room was very clean. We thoroughly enjoyed our stay! I stayed there earlier in the year for a business tri,1,0.1998284734133791
4405,4815,"It was such a pleasant experience staying at Everett Street Guesthouse, Terri was wonderful, she was responsive to every need and helpful in any way needed. I felt taken care of and free to adventure around the town with a cozy place to come back to with an amazing and he",1,0.8
4406,9916,We stayed here for our 2 week holiday to Florida and Disney. At first I was a bit concerned that we were not within walking distance like staying on international drive. But after a day we realised it didn't matter. The shuttle buses were really good and reliable and because our hotel was the first pick up we always got seats.Breakfast was available every morning and was a decent selection. My kids especially loved the m,1,0.3996229971724788
4407,1154,"The Travelodge in downtown Phoenix is an architectural gem. It still has the 1960s Googie exterior design, a definite a",1,0.1986644407345576
4408,3221,"Unfortunately, the hurricane cancelled our trip, so I am unable to review th",1,0.19895287958115182
4409,5924,lovely great restaurant for Sunday brunch rooms were huge with different buildings lots of privacy great locatio,0,0.7943262411347518
4410,6980,"After spending the last three nights at a Holiday Inn Express in Nashville that was disappointing, thi",1,0.3968871595330739
4411,7526,The hotel staff was very helpful upon arrival as I was unfamiliar with the area. I was traveling on business and did not have an address where my customer was located. The hotel staff was able to help me without hesitation. The rooms were very...MoreWe appreciate your comments about our team. We are happy to hear they were able to assist you with directions.,1,1.0
4412,9764,Stayed for a week in October 2 couples in ,1,0.19626168224299065
4413,5555,Moonstone Beach Motel is a great new building. We were in Ro,1,0.2
4414,108,"The area was just off a busy freeway in what we described as the stripper neighborhood. I needed early checkin which I arranged months ago. Didn't get it. When we were able to check in noticed wet section if carpet. Thought maybe they cleaned something up. Next morning 1/4 room saturated. Went to front desk. They said probably Ac problem. They said no problem to fix. We left. 6 hours later returned problem not fixed and water is traveling. Went to front desk. They said something like this can't be fixed in a day. What did you expect Odd, I expected it fixed. Can you at least suck up the water No, we can't. Hmmmmm. You will get a new room. I said no, fix it. Our time is limited and on way out soon. They said they'd send someone to look at it. Twenty minutes in the bar (nice bar and staff) went up to room. Maintenance had it fixed in 5 minutes. They placed towels on floor where they stayed until we left. Thank you for your feedback. I apologize that we were unable to fix your air conditioning issue immediately. Through our several interactions with you early in the day, you were offered a room move several times until we could get the resources to fix the leak in your air conditioning. I am sorry that the staff",1,0.8
4415,1738,"We came on business but would stay here on vacation as well. They have a fabulous staff, clean rooms, nice breakfast, and it is walking",1,0.6
4416,8088,"The French Market Inn was a reasonable price, a really nice place to stay, and a perfect location for enjoying the French Quarter. Decatur street seems to be the next busiest street besides Bourbon Street, but you couldn't hear it from the courtyard or our room. My friend Jerome and I found the staff very friendly, and more than willing to help with anything we asked. Our room was small, but had high ceilings which made it feel larger. The bathroom was very small, and I felt a little cramped brushing my teeth or shaving in there. It would have been better if the door opened outward.Guests tended to flock to the courtyard in the evening, and were a bit noisy, but I was able to sleep with earplugs no problem. There's a cat that lives in the courtyard, and like the locals is very friendly and laid back. The pool didn't open until 10:00 am which I think is silly. Why can't we take a dip in the early morning In reality I don't think anyone would have cared if we did, though.There's no breakfast included, and no refrigerator, so you're on your own in the morning. The French Quarter doesn't have many places that open before 10:00 am, so if you want to eat before then I suggest Uptown, or the Business District.",1,1.0
4417,9369,"This hotel has the most customer service oriented employees, They all were so friendly! Kudos to manageme",2,0.19848771266540643
4418,2803,"4/12 I had the chance to stay at this place overnight while my apartment was getting it's annual pest treatment...so as I sat there I thought I would write everything down that I saw around me... This alone, should discourage you from stoping here.... Dirty Walls Broken and half gone smoke detector Roaches Big and Small (alive and crawling as... More",1,1.0
4419,8201,Disappointed with the condition of the hotel. One of the rooms we booked had cardboard and tape covering the window. The refrigerator was not working and spoiled the food we put in i,0,0.2
4420,8680,"bad experience front desk clerk messed up my credit card, housekeeping ignored us and forced us to the side in the elevator while the equipment took up all of the space when they could have waited, we had a large roach in our room. bad experience!!!!Dear Guest,We apologize that you did not have a great stay with us. It is o",1,0.3997539975399754
4421,2725,"Numerous problems at hotel. TV, safe, A/C and electrical outlets all had issues. We killed two cockroaches and everything is worn out or old. Breakfast was good as well as housekeeping. Bed was comfortable. Hotel",1,0.8
4422,5004,"My flight was delayed and I arrived late into San Francisco.As the reservation had been made by our corporate travel agent I asked to add my Joy of Life club number. The somewhat unfriendly front desk agent informed me I couldn't do this as only online reservations were eligible. I took the elevator to to 4th floor to find I had been assigned a room facing Bush street on the 4th floor. The main issue was it was opposite the stairs and elevator, which meant lots of noise. I returned to the front desk but was informed they could not change rooms as they were sold out. Needless to say I didn't get the best nights sleep.I travel to San Francisco several times a year but will not be staying at the Rex or any other Joie de Vivre properties.Dear Nick,Thank you for taking the time and post a review about your stay at the Hotel Rex on Tripadvisor. I'm truly sorry that we were not able to find a room to your liking. I can assure you that it is our highest priority to train our staff so that can provide excellent service - something we obviously failed to do during your stay.We genuinely value the feedback our guests provide both when we get it right and when we fail to do so as it is extremely helpful for us to discover areas in which we need to improve our service and operations.Please do not hesitate to contact me directly if you wish to discuss this further.Kindest regards,Lorenz MaurerGeneral ManagerHotel Rexlmaurerjdhvotels.com415 217 4023",1,1.0
4423,135,"Stayed at this Hampton with my family for College Tour at UCSD and SDSU. It's a great location, very centrally located to the colleges, downtown, restaurants and beaches. It located on what's called Hotel Circle. I will d",1,0.5989159891598916
4424,2599,This is my first stay in Chicago. the location was within walking distance to most things I wanted to vis,1,0.2
4425,4312,"This property festively greeted guests with Super Bowl balloons, decorations, Broncos Panthers pop up cut outs in the lobby and football shaped cups in the",1,0.39845758354755784
4426,8545,"Staff was awesome and helpful! Checked us in early and always smiled. I did notice that our room's bathroom fan was falling off the ceiling and notified the team. We were told maintenance would come look at it and take care of it. Well during our entire week there, it was not fixed. Not a big issue, just looked unprofessional. We also noticed our hair dryer holder from the wall was coming off. Breakfast menu is ok. Hot food changes every other day: scrambled eggs gravy with biscuits, scrambled eggs sausages. Lots of variety but after our third day...nah. Walking distance to International Drive, close to lots of gift shops and restaurants. Pool wasn't as clean, workout room was small and all old equipments (really need to upgrade), has a little snack shop by lobby, elevators are slow old and shuttle bus was good. Will stay again for our next visit.",1,1.0
4427,5798,Our stay was only 2 nights:Pro: location to the beachCons: shower was either cold or hotleaky toiletno acthe comforters were not clean (smelled like body odor)the pull-out was worn-outour window was where people walked by and constantly,0,0.5989847715736041
4428,6819,Stayed at this hotel whilst visiting UNC and also used the conference center facilities/rooms which were located on the ground floor and away from the front of the building so quiet and productive. The room was a very spacious king and all the usual amenities of the Courtyard group of hotels from Marriott. They are perfect for business or pleasure... More,1,1.0
4429,639,We have stayed in many hotels in Seattle over the years. The Grand Hyatt is one of the best hotels in town. It's location can't be beat and the staff is always very nice. I would always recommend this property to anyone traveling,1,0.7979094076655052
4430,7506,"We have stayed at many Best Western hotels, and we have to say, this was the best one of all. Right from the time we got to check in desk to the time we left it was unbelievable the service we got. We were upgraded...More",1,1.0
4431,3265,"Good location, half way between Uptown and Downtown/Quarter. Super friendly staff and well appointed rooms and very",1,0.3993055555555556
4432,9035,The customer service was wonderful. The room was exceptionally room. The check-in process was very smooth. The staff was very service oriented. The location was safe and convenient. I would definitely stay here again.Thank you Sonia for your feedback. I have forwarded your feedback to the staff and they are thankful for your kind words. I'm glad you chose Rodeway Inn near Qualcomm Stadium for your lodging needs and hope to see you again soon.,1,1.0
4433,964,This is a very nice hotel that is reasonably priced and in a,1,0.1986754966887417
4434,7445,"Management favors drug dealers, prostitutes and lots of short-term visitors to their rooms at all hours.",1,0.39846743295019155
4435,5531,We stayed on this time share property thru a family member. We stayed on a corner 2 bedroom suite with views of other casino buildings on the strip. Check-in and out was quick with no lines. Staff members are friendly and accommodating. Our room was clean and has all the amenities for a typical condo time share property. My kids did not attend the children's program /play ground but we always see kids with attendants on the play area every morning from o,1,0.39965095986038396
4436,7277,"My husband and I stayed two nights and were impressed with the neat atmosphere, very friendly staff, excellent food and exceptional value. The rooms were comfortable and clean, the pool deck and tiki bar were awesome, ",1,0.5989010989010989
4437,8693,"Clean, comfortable room in the Perimeter area of Atlanta. Close to the Mall, restaurants, and other shopping. Breakfast was typical for Hampton Inn. The staff was extremely friendly. We arrived very late at 2:00am and gentleman that welcomed us was outstanding. What a nice way to be greeted!Dear Kim W,Thank you for staying with us at the Hampton Inn Atlanta Perimeter Center. We appreciate your kind remarks and review of our hotel. We are happy to know that you enjoyed your stay with us. Thank you for your time in letting others know about your stay. It is our goal to ensure that all of our guests have a great stay with us. We hope that when your travels bring you back to the area that you will choose to stay with us again.",1,1.0
4438,394,"A lot of ventilation noise, it's impossible to sleep even the closed window ... In addition, it is necessary to know that it's the second year when we come and when we have the same chamber. It's unacceptable !! Look at the photo :Hello Axetoni11, please accept my sincerest apology if your stay with us was not acceptable. Please know that we appreciate your business and hoped that you booked with us directly so that we can give you a complimentary upgrade to one of our urban suite (based on availability). The front desk staff are also available to help you find a better room (interior/quiet) if the one we gave you was not up to your standard. Again, I apologize and hope that you'll give us another chance in the near future. Thank you for your feedback.",1,1.0
4439,2464,Close to piedmont hospital. We stay at Cobb pkwy hotel when in Atlanta for appts. Very satisfied with service and amenities. Our entire Management staff wants to thank you for staying at our location while visiting Piedmont Hospital last week. Hopefully your visit at the hospital was a positive one and you have an opportunity to visit our location in the near fut,1,0.7986870897155361
4440,2330,This is not an attractive hotel. It is an old hotel. There were spider webs near the sink. There was mold inside of the restroom (near the shower). There was no microwave or refrigerator. I was told to go downstairs to get extra towels. There were a lot of h,1,0.6
4441,3030,"We have stayed at the Holiday Inn Bayside many times before taking cruises. Always clean, great staff and Anthony's Sea Food Grotto across the street. Large rooms as well. The shuttle drivers went the extra mile for us! Would return again!",1,1.0
4442,5717,I like this location alot. It has the best gym when traveling and feels like being home. The beds are really comfortable and males you not want to leave it. I like the bar and restaurant too the staff is aswome and o,1,0.5983379501385041
4443,6289,"My husband and I recently stayed at The Pearl and had an awesome time! We were a little hesitant to stay here after all of the mixed reviews we had read. But, we decided to give it a go! Pulling up to The Pearl we werel a little nervous (it's located on a very busy street) but once we got inside we fell in love with all of the decor. It has a vintage feel with a modern twist. We really enjoyed the beta fish in the room, it was a nice touch! I would definetely stay here again next time im in town. Last but not least the staff was great. Really seems like they enjoy where they work!Thank you, Thank you and Thank you. We appreciate the review and comments about the Pearl Hotel. We strive to create the best guest experience possible. hope you will come visit us again soon.",1,1.0
4444,1766,"The Ramada Waikiki is a great place to stay. The are centrally located and the rates are great. We would definitely stay there again.MoreDear Torf2015, Thank y",1,0.39849624060150374
4445,6522,"We only stayed one night and got a good rate for the area. Walking distance to the Crookedest Street and right on Lombard, its location is close to Fisherman's Wharf, Ghirardelli, etc walking distance if you like to walk, if not you can catch a bus and it'll take you there in less than 10 minutes. The staff was very nice and helpful specially Roberto",1,0.4
4446,5294,"The rooms were clean, spacious . The staff was very accommodating. We were on the 3rd floor and did not have any noise no problems during the day or evening. It was refreshing that a hotel lived up to expectations.The pool is very cool half out and half indoor. This hotel is a little older but is well keeped and I enjoyed my stayed very much I would recommend it to ",1,0.7982646420824295
4447,2304,"Coming from Texas I booked online and checked all the pictures available before and it was good. But when I got there this one was terrible specially considering that it is a prime location for tourism in orlando. Walls were peeling off, very dirty, sink was not working neither the hair dryer. No refrigerator or microwave, when I went downstairs to get ice, m",1,0.5986733001658375
4448,1373,"The staff was very friendly and helpful. The pillows were great,very soft and fluffy, bed good. A great value for the price. Was close to the edge of Waikiki.. fine if you are a good walker.",1,0.7983193277310925
4449,5585,"We recently stayed at the Hilton before leaving on our 11 night cruise. I had researched safe places to leave our car during our cruise and came across so many mixed reviews. When I looked into staying at the Hilton Airport West, they offered a package for those cruising out of Miami that included your accommodations, full b",1,0.39950980392156865
4450,2800,"Spent 3 nights in the Garden Cottage with wife and two college age kids. Rooms was VERY nice and comfortable for the four of us. The common areas were extremely clean and the view from observation deck thingy was truly amazing. The staff was awesome in every possible way. We utilized one of the garages across the street and a word of warning they are small (had a full size rental and it just fit--don't plan on parking your full size SUV there and it is doubtful that a mid-size would fit). Breakfast was plentiful and the fruits, eggs... were very good, a disappointment though were the baked goods, although good they were not home made . Please understand they were very good, but when I stay in a BnB I don't expect store bought. Two other minor complaints, guests on their cell phones in the BF room and common areas, I was also working but i limited my cell phone usage to our rooms and outside lastly the dog. We are all dog lovers but not sure how appropriate it is to have the dog sitting on the chairs. Again overall a great experience and would most likely stay there again but need to call it as I see it.",1,1.0
4451,8914,Stayed here for a romantic long weekend. This hotel was much nicer than we expected for the price. The rooms are updated and pretty spacious considering the age of the building. The str,1,0.39956803455723544
4452,8798,"This is not like a traditional BB. What you do get: a big room (we had a queen size bed on the top floor) with private bathroom, a continental breakfast, a fabulous location (5 mins from the Public Gardens, 10 mins from Boston Common and in the heart of the Back Bay district)What you don't get: any interaction with the owners (they're all staff), a sense of being important to the business, TV in your room (not necessary, but. Some probably want that) or wireless in your room.The college club is primarily run for the benefit of its patrons and they seem to believe that holding talks., breakfasts and various fundraisers is the raisin d'tre of the establishment. So, you can feel a bit like an add on to the place as a guest. The staff are pleasant enough when you engage them, but don't expect them to be terribly welcoming without encouragement. The Club has hit on the idea that renting the rooms out will help defray their costs, but frankly the guests are not their focus.However, accept that for what it is (get used to having to use the lifts when there's a meeting on as the stairs are closed to guests) and embrace the location, size of rooms and the value. It's all good, you just. Won't find a host waiting on your every whim.",1,1.0
4453,1870,"Didn't stay here because my meeting was postponed a week but they charged me for 1 night's stay anyway--440--because I cancelled 20 hours ahead rather than 24 which is their policy. Did they rent the room anyway Would a reputable hotel do this Shouldn't the 1 night's stay cancellation fee have been waived They refused to be reasonable. Avoid this place.Dear 699 Traveler, After reading your comment on Trip Advisor I did want to take time to reply to your questions and concerns. Most reputable hotels have a cancellation policy that they adhere to in which case you are correct in stating that our cancellation policy is 24 hours prior to arrival. Orchard G",1,0.5994550408719346
4454,7788,"We had booked this hotel for two nights after our cruise in January . Two months before we were to arrive our plane home was moved to an exceptionally early time. We decided we had to stay at an airport hotel in order to make our plane, since we had to be at the airport by 4:30AM. I called to cancel the one night. Imagine my surprise when Hyatt raised the room rate for the remaining night 165. I questioned the reasoning and was told that even though we had until 24 hours before to cancel they treated t",1,0.7996845425867508
4455,5069,The Hilton Garden Inn was great value for the money: the room was co,1,0.19941348973607037
4456,1204,"Great location, close to where I need to go. Friendly staff, clean room! Got free upgrade to a suite. It will be very convenient for a family travel. The two bathrooms and bedrooms are at the two ends of the suite. The sitting area and the kitchen are in the center of the suite. Hello huagiy,We are delighted to hear we were able to provide a complimentary upgrade to one of our suites and you were able to enjoy it! We strive for excellent service",1,0.798932384341637
4457,1860,My girlfriend and I stayed this weekend and had a wonderful experience. Th,1,0.19839142091152814
4458,6631,"Room was spacious, has a small balcony to sit on and enjo",1,0.1993006993006993
4459,1236,This is a lovely hotel next to the Chicago River and two blocks from Michigan Ave. The staff were incredibly helpful. The room,1,0.39747634069400634
4460,2992,I will stay at this hotel in future visits to the area. Rooms are always clean. Great breakfast. Staff is always cleaning and polite. This is a great location for the conventio,1,0.5986394557823129
4461,1203,"My daughter and I went to Chicago to check out potential college choices and stayed at this hotel. Checking in was fast, easy, and the staff was very professional. The front lobby is not quite as e",1,0.7975708502024291
4462,1692,"We stayed here for three nights while visiting Disneyland. We had two rooms, one standard (for the in-laws) and one suite. We booked the suite in order to have a separate sleeping room for the kids. The extra room, however, was very small (just enough room to unfold the bed) and couldn't be used for much more than sleepin",1,0.2
4463,6171,Just wanted to share our trip to the Ritz in Atlanta. My husband and I were celebrating our 1st wedding anniversary and wanted to go somewhere very special. The hotel offered us and everyone else complementary champ,1,0.7992565055762082
4464,2588,"Our room was huge, which was not what I was expecting in the first place. The staff was INCREDIBLE accommodating and so unbelievably nice. I needed help storing a cake for a wedding I was in town for, and without question they helped me bring it down to the kitchen's fridge, and then back up again when I needed it. They were SO nice! The view was great as well. Can't say enough good things.Hi Caitlin! Thank you very much for taking the time to write this review. We love to see that you had a five-star experien",1,0.7996894409937888
4465,1735,"From the minute you pull into the resort, you feel as if youve been transported to a tropical island. We opted to do the valet parking upon arrival. The wonderful attendants got all of our luggage out of the car and met us up in...MoreWOW Presnell",1,0.5980629539951574
4466,8727,"I stayed in this place for 2 weeks, the staff is peculiarly rude. They don't understand the meaning of hospitality. Given the fact it's an extended stay, still the front desk, housekeeping is expected to be a little polite. On my check out day since my flight was in the afternoon I requested for an hour extension given the fact that their check out timings are 11 am, but, inspite of my requests and over looking the fact that I had already been there for 2 weeks, they rudely turned down the request. Special mention of the lady at the front desk.I recently received a copy of your review of our hotel. Our company prides itself on providing great service and great rooms at great rates, which is why I was so",2,0.3997754070746771
4467,823,This is a lovely hotel....part of hotel and lobby is remodeled from an older elegant billing. They kept the character of the old But updated to modern very nicely. We love the concept of the kickback and not having to get out and find a place for dinner when youre already tired from sightseeing. Kickback always has enough different items to satisfy the hungry in most people. Breakfast was very good and plentiful.We are sorry there are no Drury facilities in the northeast..we have never been disappointed in a stay at Drury.,1,1.0
4468,6368,"25- daily parking (if you're renting a car) 10- daily amenities (unlimited DVD rental, wifi access...). A 2 min walk to the beach. Close to restaurants, boutiques, diamond head hike, aquarium and zoo. Daily room service. You can kind of see the mountain but this...MoreAloha KTSanDiego, Thank you for your detailed review! We hope that you enjoyed your stay with us and hope to have you back again soon! Sincerely, Guest Relations, Waikiki Resort Hotel",1,1.0
4469,1460,"This hotel is fantastic in so many ways. Check-in was a breeze as we were warmly welcomed. Upon inspecting our corner room, I saw that it was 2 double beds for our romantic getaway, which was not what I had planned. In a few minutes after calling the front desk, the clerk personally came up to accompany us to the same room 2 floors higher with a king bed--perfect! It was a suite but we have never seen such spacious hotel accommodations. The living room was huge the bedroom oversized as well. The bathroom was tiny, but not a problem. We have a round window that opened from the shower it was fun to open it a crack watch the street below as I showered! However, the street below was a problem overnight because the Sorrento is 2 blocks from the Virginia Mason emergency room entrance where all the ambulances begin end. I was awakened by sirens all night long, this wasn't even over a weekend! That is the only negative aspect of our stay, but it's enough to keep me from going back. We ate in their restaurant which was outstanding. We frequently utilized their free shuttle service to the downtown area. It is also close enough to walk if you have the energy and time and aren't carrying a boatload of shopping bags. We did not need a car while we were there which meant we did not use the valet. The staff was outstanding in every encounter I ",1,0.599911190053286
4470,4851,The staff and accommodations at the Orlando Airport Hilton Garden Inn are consistently excellent. I have been staying at the hotel for approximately two years on a regular basis and both the pre-arrival and the stay are a positive experience each time I stay the hotel.My staff and I thank you for making the Hilton Garden Inn O,1,0.39902676399026765
4471,5112,From the check-in to check-out we had a ,1,0.19704433497536947
4472,5111,"We had a very pleasant stay. After reading some reviews I was concerned, but the room was nice, clean and odorless :) The staff was exceptionally pleasant. We played the slot on premise and actually won. Th",1,0.7984496124031008
4473,8398,"What an absolute gem of a hotel. I'm so glad that I didn't take heed to any of the other reviews that I've read regading this place. The check-in was smooth and the staff were top-notch professionals. The room was enormous and more important it was immaculate. My family and I stayed here during my son's spring break which was March 26 to April 2nd. A week of total bliss. The landscaping was so lush and tropical it was almost like going to a botanical garden. They get an A+ on this aspect alone. The hotel was so convenient to everything. The Florida mall was about a fifteen minute walk away and the variety in that mall was overwhelming and astounding. The area of the hotel was totally commercial not residental which made me feel very secure and safe. The breakfast was ample even though the place was croded beyond belief. The area around the pool was so clean and I could see that the deck was freshly painted. The pool was cool, refreshing and overall just delightful. I espcecially like the fact that there were benches for people to sit on all throughout the property, even at the front entrance as you com",1,0.7998570407433881
4474,6509,"We stayed two nights at the Francisco recently and everything turned out very well. The location is supurb -- walking distance to Fisherman's Wharf, Lombard St. hill and the colorful Russian Hill neighborhood. Parking was tight but available, which was such a prize in this city with so few available spaces. And the staff was very nice, efficient and helpful. We had a late flight in so arrived after midnight, but because I called ahead and warned them of this situation they had our room ready and waiting. The rooms were spacious and clean, and looked recently renovated. I'd recommend this hotel anytime, especially for the price.",2,1.0
4475,4491,"We got this hotel as part of a package. We were very nervous before coming, as we read some terrible reviews. We nearly paid for another hotel! When we got there, yes it need TLC but it looked OK. The lady at recpetion was nice and helpful. We stayed in room number 317. It was ni",1,0.39942938659058486
4476,2613,"Everything about this hotel is wonderful. Centrally located, up to date amenities. I even called down to housekeeping to ask for a razor, and in less than 5 minutes a LADIES razor kit arrived! Now thats attention to detail. Ive stayed there 3 times now...More",1,1.0
4477,6445,"This hotel is in the middle of all the Bourbon Street , very convenient. Our room was huge and comfortable. It did however need more lighting in the room. The hotel staff was very friendly and helpful. The in house restaurant served very good food. Breakfast were standard fare, basically buffet of scrambledeggs, meat, fruit, cereal and sometimes oatmeal. It",1,0.799554565701559
4478,5705,"Hotel was clean and hotel staff very helpful. The room was huge and bed was so comfortable. Great shower. Bartender terrible. We were there with a football group and the bar was full of men, and the bartender had both TV's in the bar on Access Hollywood and some other entertainment ",1,0.19971771347918138
4479,20,"This is an old hotel in very good location. A 5 minute walk to Bourbon Street and Harrahs' Casino. A 15 min walk will get you to Caffe DuMonde and the French Market. Although old, the hotel is well kept and the staff is effi",1,0.39928698752228164
4480,3088,"The location in the heart of downtown was perfect, within walking distance of the harbor, seaport, Gaslamp District, etc. The room was very clean and spacious. Downside: charging 49/day to park our car! cwilsonjensen - Thank you for sharing your review with us. We're thrilled that found our location perfect for the needs of your visit. We do offer the option for",1,0.5996705107084019
4481,8101,"Just got back from my trip to New Orleans, where we stayed at the French Market Inn. The building had an amazing charm and blasting air conditioning - a must for a trip to LA in August!Everyone who worked at the hotel was amazingly nice and helpful. Whether it was just greeting us as we came in from long treks around the city, giving us tips about places to find an early breakfast or just chit-chatting while as we wandered through the lobby, I can't remember ever staying in a place with a more friendly staff.The rooms were mostly a place to sleep after a busy day of sightseeing, but they were very comfortable. The beds were comfy, nice TV, nice big shower. I was grateful for the coffeemaker every morning!One of the best parts of the trip was the courtyard cat, Patrick. So great to see his swee",1,0.5995525727069351
4482,1726,My husband and I stayed here while traveling. It was close to the freeway so was very convenient. There was nothing overly fa,2,0.3993610223642173
4483,1735,"From the minute you pull into the resort, you feel as if youve been transported to a tropical island. We opted to do the valet parking upon arrival. The wonderful attendants got all of our luggage out of the car and met us up in...MoreWOW Presnell4! Thank you so much for your kind words!! We are so happy you had such a great experience and really look forward to seeing you on your next visit!! FINS UP! Michael",1,1.0
4484,8918,The hotel was lovely with great facilities. The only thing that could be improved was the breakfast - there was little variety. The staff were very friendly and helpful. The position of the hotel was ve,1,0.398422090729783
4485,5102,Checked in after 11 pm - Checked out before 11am. Had a great night sleep. The room was ni,1,0.4
4486,591,"The W's location was super convenient, just a few blocks from the Market and waterfront. The staff was so accommodating and helpful, the rooms were clean and spacious. Overall great experience and I will definitely come again one day!Thank you for the great review 886raquelj, we are glad you had the opportunity to take advantage of our great location and",2,0.8
4487,4205,"- Excellent location- Comfortable, supportive, king sized bed- storage space for luggage- free access to in-room safe- reasonable bathroom amenities - good sized writing desk for planning your day- helpful staff (didn't call on their help much though)- slightly noisy with ventilation ducting and noise from the corridors but acceptable still- refurbishment work not a problem (carpet laying still when we arrived)- near Union Squa",1,0.5994436717663422
4488,9126,"Not the best location as it is not walking distance or the kind of walk that you want to take to most sites in Seattle. However,",1,0.19875776397515527
4489,7191,"Our second time there was as great as our first. Fun, pleasant staff, beautiful, comfortable room, wonderful location, pool, breakfast included, nice bar...really a fantastic experience all around. It is expensive, but it's worth the splurge.",1,1.0
4490,654,Planned weekend getaway to celebrate a birthday. Upgraded reservation to club level to have access to grand club which essentially provides breakfast and evening snacks and beverages. Wo,1,0.39914163090128757
4491,5280,"We arrived to find out that the hotel was under refurbishment. We checked into a King Suite on the ground floor (115) and were staying over a weekend (saturday to monday night inclusive). I realise this is a business hotel and the weekends are quiet so it provides the opportunity to refurbish but here is a thought. This is a 2 wing hotel, one wing on each side of the pool. If I were the General Manager I would have arranged the refurb to take place in one wing and then the other thus",1,0.19975440032746622
4492,6246,My husband and I and our infant and child stayed here to break up a trip while driving home to Florida from Missouri.Room:Cleanliness- the room was overall clean and felt fresh.The bathroom was clean but I noticed a small human body hair on the neatly folded washcloths. I prayed it was a beard hair. The tub seemed a little worn and I didn't want to bathe my infant in it. The shower was extra hot and enjoyable. The beds are by far the best I've slept in. If you've ever en,2,0.2
4493,5916,"Wonderful location ..... walking distance to shops restaurants trolly and train stations. Great staff, Vanessa at front desk and shuttle driver Rudy were exceptional. Lovely grounds and room very nice. Told everyone I know about our trip and planning another soon. Only drawback is parking limited but with train and trolley being only a couple of blocks walk away dont really need a rental.Thank you for recommending Best Western Plus Hacienda Hotel Old Town to friends and family! Your experience reflects that exceptional hospitality goals we strive for. Vanessa and Rudy will both receive recognition for providing great service! Im also happy to hear our location was super convenient for walking to restaurants, shops, the trolley and train. We look forward to your return. If you call direct, our team is happy to help with all aspects of trip planning in",1,0.7996289424860853
4494,9313,"My family and I stayed at this hotel for 3 nights and had a wonderful stay. Our trip started off with the lady who picked us up at the airport, she kind and courteous. Our room was clean and well maintained for the entire stay. Each morning we ate breakfast downstairs. The breakfast bar had options that would satisfy the pickiest of ",1,0.5992844364937389
